train/loss,epoch,step,timestamp
2.0966897130012514,0,10,1786960289.7247844
1.4288370251655578,0,20,1786960290.1587272
1.1223259011904398,0,30,1786960290.594304
0.9710839159786702,0,40,1786960291.0267305
0.8816251790523529,0,50,1786960291.4584346
0.8125014767050743,0,60,1786960291.9220169
0.7704257015671049,0,70,1786960292.394023
0.733521506562829,0,80,1786960292.8397827
0.7076061692502763,0,90,1786960293.2760997
0.686385245025158,0,100,1786960293.7242174
0.6665793548930775,0,110,1786960294.1715157
0.6516669377684593,0,120,1786960294.6302414
0.6369694645588214,0,130,1786960295.0762727
0.630859324336052,0,140,1786960295.5288794
0.6216147714853286,0,150,1786960295.9764497
0.6094445176422596,0,160,1786960296.4243326
0.59992116531905,0,170,1786960296.8756323
0.5900914226969083,0,180,1786960297.3323793
0.5852374070569089,0,190,1786960297.7853894
0.5808929504454136,0,200,1786960298.226681
0.5734946493591581,0,210,1786960298.667645
0.569074600528587,0,220,1786960299.1162834
0.5629561507183573,0,230,1786960299.5605485
0.5603513352572917,0,240,1786960299.9932582
0.554041398525238,0,250,1786960300.4349177
0.5513940106217677,0,260,1786960300.871963
0.5464929744049355,0,270,1786960301.307693
0.540840874080147,0,280,1786960301.748186
0.5387006097826464,0,290,1786960302.2183125
0.5364904779195786,0,300,1786960302.6543436
0.5353817280261747,0,310,1786960303.0884805
0.5318672055378556,0,320,1786960303.5296218
0.5277704172965252,0,330,1786960303.977283
0.5261113790904774,0,340,1786960304.41124
0.5236984782559531,0,350,1786960304.881138
0.5208232138719824,0,360,1786960305.3208282
0.5193125330113076,0,370,1786960305.762113
0.5167745517272698,0,380,1786960306.2119381
0.5156057105614589,0,390,1786960306.661158
0.5134419103711844,0,400,1786960307.1113238
0.5104169549738489,0,410,1786960307.5524492
0.5092343165760949,0,420,1786960308.0018792
0.5072411734004353,0,430,1786960308.4455492
0.503101878410036,0,440,1786960308.8872042
0.49947698858049183,0,450,1786960309.3283386
0.49747960071848785,0,460,1786960309.7681653
0.49619922431859564,0,470,1786960310.2010677
0.49400946910803517,0,480,1786960310.642635
0.492809127818565,0,490,1786960311.0771363
0.49196523424983024,0,500,1786960311.531096
0.48986218007756216,0,510,1786960311.97775
0.4879184338622368,0,520,1786960312.4468892
0.48597357174697914,0,530,1786960312.8887255
0.4850689212757128,0,540,1786960313.333543
0.48339593825015154,0,550,1786960313.783765
0.48233487326651814,0,560,1786960314.2269614
0.4804202128659215,0,570,1786960314.6706934
0.4780376492646234,0,580,1786960315.1173937
0.4775739639239796,0,590,1786960315.5721889
0.47609770101805526,0,600,1786960316.0062046
0.4750026786180793,0,610,1786960316.4443738
0.47425544706563794,0,620,1786960316.8733184
0.47235518814552396,0,630,1786960317.3229241
0.4708415190922096,0,640,1786960317.7798364
0.47001181027063954,0,650,1786960318.2290168
0.4696035222799489,0,660,1786960318.6795394
0.4693637789407773,0,670,1786960319.1425812
0.46854075616335167,0,680,1786960319.610377
0.4675599220222321,0,690,1786960320.063853
0.46695620445268493,0,700,1786960320.517094
0.46636131198053626,0,710,1786960320.9687243
0.4652703892232643,0,720,1786960321.439639
0.46446244530890085,0,730,1786960321.9124303
0.46283342284527984,0,740,1786960322.4086463
0.4627337654630343,0,750,1786960322.862504
0.46212303914914005,0,760,1786960323.3167486
0.46117215398457145,0,770,1786960323.7837756
0.4607002307016116,0,780,1786960324.2469327
0.45974008789922616,0,790,1786960324.7036514
0.4583066817559302,0,800,1786960325.159402
0.4582035858506038,0,810,1786960325.6102214
0.45765367177564925,0,820,1786960326.052946
0.45751210233892303,0,830,1786960326.497571
0.4580160561949015,0,840,1786960326.9494731
0.4583419084373642,0,850,1786960327.4165678
0.45843496514960774,0,860,1786960327.8670745
0.45855816004947686,0,870,1786960328.3264894
0.459960744953291,0,880,1786960328.7815974
0.4601642222049531,0,890,1786960329.2430274
0.46067799679107135,0,900,1786960329.7018461
0.46092189519287463,0,910,1786960330.1543136
0.46042562608161697,0,920,1786960330.605906
0.46023422321004254,0,930,1786960331.0631452
0.4609500743131688,0,940,1786960331.5233097
0.46087466859503795,0,950,1786960331.9713755
0.4604024145907412,0,960,1786960332.443719
0.4597835101110419,0,970,1786960332.9017608
0.45975305903322844,0,980,1786960333.3798196
0.4595993433937882,0,990,1786960333.82722
0.4609505361318588,0,1000,1786960334.2626925
0.4623595266353966,0,1010,1786960334.7081246
0.46394707323873746,0,1020,1786960335.1469433
0.46361298448252447,0,1030,1786960335.5851
0.46282944639141743,0,1040,1786960336.0300002
0.46254353103183565,0,1050,1786960336.4792583
0.46170525885415525,0,1060,1786960336.9286842
0.46123453253340496,0,1070,1786960337.3841522
0.46088977166348033,0,1080,1786960337.8274636
0.46121156163718724,0,1090,1786960338.269061
0.46103200963952323,0,1100,1786960338.7119117
0.461384152882808,0,1110,1786960339.1560972
0.46097113184098687,0,1120,1786960339.6077883
0.46031165782329253,0,1130,1786960340.057257
0.45993415130334986,0,1140,1786960340.4988515
0.4599081482835438,0,1150,1786960340.9471595
0.4593703667151517,0,1160,1786960341.396135
0.4587225952464291,0,1170,1786960341.848159
0.45798785992093005,0,1180,1786960342.320484
0.4580377683669579,0,1190,1786960342.77196
0.45736444152891637,0,1200,1786960343.2130482
0.4569238616168992,0,1210,1786960343.6530914
0.4564734729342773,0,1220,1786960344.0946364
0.45588338081914237,0,1230,1786960344.553816
0.45527402530274086,0,1240,1786960345.0064635
0.4549636724472046,0,1250,1786960345.4537897
0.4544509922228162,0,1260,1786960345.8963373
0.45424948468452364,0,1270,1786960346.3467648
0.4535131954587996,0,1280,1786960346.786526
0.45331718785356184,0,1290,1786960347.2173553
0.4525386486832912,0,1300,1786960347.6513
0.45175685839343616,0,1310,1786960348.0843315
0.4508536495832783,0,1320,1786960348.5287297
0.45013757013064576,0,1330,1786960348.9620981
0.44987710132750114,0,1340,1786960349.4010363
0.44948357426457936,0,1350,1786960349.834257
0.44902039765215973,0,1360,1786960350.2733035
0.44875090534452106,0,1370,1786960350.7110393
0.44843403777998425,0,1380,1786960351.1516936
0.44771962331996545,0,1390,1786960351.5973325
0.44754068005297865,0,1400,1786960352.0513134
0.44707585546775913,0,1410,1786960352.5151598
0.44650354532288833,0,1420,1786960352.962996
0.4463700126309495,0,1430,1786960353.4100952
0.44583788472745156,0,1440,1786960353.8608115
0.44533309959132095,0,1450,1786960354.3040626
0.44530644610728304,0,1460,1786960354.7509866
0.444782693298901,0,1470,1786960355.1860542
0.4442850174835405,0,1480,1786960355.6216502
0.44411576541278186,0,1490,1786960356.0588248
0.44354799553751945,0,1500,1786960356.489366
0.44297059775385633,0,1510,1786960356.9217546
0.4428959243881859,0,1520,1786960357.3597138
0.44239124652801776,0,1530,1786960357.7907155
0.44198689332062546,0,1540,1786960358.2272916
0.44128711408184423,0,1550,1786960358.664393
0.3735030949115753,1,1569,1786960359.5391872
0.40329371094703675,1,1579,1786960359.9823337
0.38687508602937065,1,1589,1786960360.4204106
0.38010957427322867,1,1599,1786960360.86367
0.3734698978066444,1,1609,1786960361.3040373
0.37330884163578354,1,1619,1786960361.745431
0.3813129931688309,1,1629,1786960362.2145305
0.3770808979868889,1,1639,1786960362.6570687
0.38444363358947964,1,1649,1786960363.104083
0.379862290173769,1,1659,1786960363.5437508
0.3723930005322803,1,1669,1786960363.9876385
0.3689471144229174,1,1679,1786960364.4245484
0.36879039716262085,1,1689,1786960364.8746624
0.3700752734073571,1,1699,1786960365.3266172
0.3702620729804039,1,1709,1786960365.7595663
0.3729875066317618,1,1719,1786960366.1953344
0.3753768306444673,1,1729,1786960366.631257
0.3797873679962423,1,1739,1786960367.0718582
0.38401631861925123,1,1749,1786960367.5089738
0.38604634515941144,1,1759,1786960367.9417808
0.3858505295146079,1,1769,1786960368.3797245
0.38863369192589414,1,1779,1786960368.8134425
0.3882642733662025,1,1789,1786960369.2602687
0.3890958312277993,1,1799,1786960369.6991
0.3889352540373802,1,1809,1786960370.137231
0.3877714628783556,1,1819,1786960370.579037
0.3873218368049021,1,1829,1786960371.0158308
0.3858278131910733,1,1839,1786960371.4537563
0.38531195141118146,1,1849,1786960371.8994613
0.38585101912419,1,1859,1786960372.36432
0.3877115854332524,1,1869,1786960372.8038151
0.3875254224054515,1,1879,1786960373.2470882
0.38714335109248305,1,1889,1786960373.6921818
0.3853456347304232,1,1899,1786960374.1353252
0.3843647557922772,1,1909,1786960374.5739655
0.3855908086316453,1,1919,1786960375.0210924
0.3851321943305634,1,1929,1786960375.4622707
0.3859852194393936,1,1939,1786960375.8899486
0.38567947038473227,1,1949,1786960376.3247619
0.38572060205042363,1,1959,1786960376.7638211
0.38482616398392655,1,1969,1786960377.1987853
0.3841674086948236,1,1979,1786960377.6322718
0.38298538095036216,1,1989,1786960378.0666897
0.3823617571118203,1,1999,1786960378.5039492
0.3828265623582734,1,2009,1786960378.9404652
0.3833028182063414,1,2019,1786960379.3843684
0.38334123527115965,1,2029,1786960379.8202293
0.38484741520757476,1,2039,1786960380.2538073
0.3849293117316402,1,2049,1786960380.6907442
0.38546230760216715,1,2059,1786960381.1241488
0.38676431646534043,1,2069,1786960381.5698757
0.3897459988983778,1,2079,1786960382.0034618
0.39122981772107895,1,2089,1786960382.4599066
0.39369725673287004,1,2099,1786960382.8981016
0.3934228705818003,1,2109,1786960383.3376994
0.3933644487921681,1,2119,1786960383.7761524
0.39434439926816706,1,2129,1786960384.2128322
0.397048815468262,1,2139,1786960384.6601043
0.4049244560932709,1,2149,1786960385.090653
0.40898437062899273,1,2159,1786960385.5429673
0.410844441613213,1,2169,1786960385.9899402
0.41260172205586587,1,2179,1786960386.4246995
0.4148336632857247,1,2189,1786960386.8543367
0.4157776306848973,1,2199,1786960387.2842538
