train/loss,epoch,step,timestamp
2.0299337804317474,0,10,1786952637.7290952
1.3151080667972566,0,20,1786952638.1650858
1.0139839972058933,0,30,1786952638.5926669
0.8888052452355624,0,40,1786952639.0208619
0.7975635597109795,0,50,1786952639.4564185
0.7299611094097297,0,60,1786952639.8871915
0.6844627080219132,0,70,1786952640.3200898
0.6445052998140455,0,80,1786952640.7559946
0.6216532155871392,0,90,1786952641.1858938
0.5954072208702564,0,100,1786952641.6175153
0.5751179615204984,0,110,1786952642.0854578
0.5619921556363503,0,120,1786952642.543654
0.5455097990540357,0,130,1786952642.9815922
0.5369424254766533,0,140,1786952643.418969
0.5266406188408533,0,150,1786952643.854091
0.511491234600544,0,160,1786952644.2923312
0.5064641030395732,0,170,1786952644.7295256
0.5019564016825623,0,180,1786952645.1725254
0.49694517984202036,0,190,1786952645.6098962
0.49264249444007874,0,200,1786952646.042187
0.4885986003847349,0,210,1786952646.4821038
0.4837040099908005,0,220,1786952646.9123454
0.47780021798351535,0,230,1786952647.3448963
0.4732374786709746,0,240,1786952647.782573
0.4718008364439011,0,250,1786952648.2251465
0.46881785427148526,0,260,1786952648.6627254
0.46458544024714715,0,270,1786952649.1065774
0.4600360272186143,0,280,1786952649.5534384
0.45796832020940453,0,290,1786952649.9949172
0.4552583771944046,0,300,1786952650.432126
0.45051967280526317,0,310,1786952650.8600805
0.44724350739270446,0,320,1786952651.3044813
0.44529750450994027,0,330,1786952651.7414308
0.44301374006797284,0,340,1786952652.2081597
0.4405399820208549,0,350,1786952652.6592166
0.4380363981756899,0,360,1786952653.0983863
0.4369060411646559,0,370,1786952653.5350168
0.43382873282228646,0,380,1786952653.9691885
0.43128693537452284,0,390,1786952654.406246
0.42996246738359334,0,400,1786952654.8407083
0.4280365791807814,0,410,1786952655.2815728
0.42751822547898405,0,420,1786952655.7242765
0.4265565638798614,0,430,1786952656.1644723
0.4255763600326397,0,440,1786952656.606929
0.42402281474736003,0,450,1786952657.0411985
0.4218081869184971,0,460,1786952657.476948
0.41920644181205874,0,470,1786952657.9104125
0.41822395271932084,0,480,1786952658.344704
0.4170030098180382,0,490,1786952658.7756815
0.4164372597336769,0,500,1786952659.2103078
0.41599817094849606,0,510,1786952659.6448395
0.4157033267502601,0,520,1786952660.0763226
0.41508078580757357,0,530,1786952660.5183759
0.41458918275656526,0,540,1786952660.9587548
0.4139778806133704,0,550,1786952661.4021614
0.4128460661907281,0,560,1786952661.8571756
0.4120925298646877,0,570,1786952662.3495142
0.41130210204884926,0,580,1786952662.8045223
0.41015475430225923,0,590,1786952663.2389128
0.4085412923246622,0,600,1786952663.677213
0.407208994690512,0,610,1786952664.1082318
0.4070238133351649,0,620,1786952664.5470617
0.4068748764812,0,630,1786952664.9782147
0.4063719360390678,0,640,1786952665.424524
0.4063853771640704,0,650,1786952665.8575706
0.40584614437186356,0,660,1786952666.285497
0.40470381966277735,0,670,1786952666.713681
0.4040304088198087,0,680,1786952667.141426
0.4034792270133461,0,690,1786952667.5781116
0.40226822080356733,0,700,1786952668.0047114
0.4013457287365282,0,710,1786952668.4387107
0.4014476764947176,0,720,1786952668.869294
0.40049439309394524,0,730,1786952669.3005118
0.39965619714678946,0,740,1786952669.7333186
0.3990616113146146,0,750,1786952670.1680207
0.39840259577490783,0,760,1786952670.6027188
0.39769581281519556,0,770,1786952671.023714
0.39673617745821294,0,780,1786952671.4520822
0.3964530511936055,0,790,1786952671.8834257
